"Sample","Codec","Original size (KB)","Compressed size (KB)","Bitrate (Kbit/s)","Rate","MOS-LQO speech","MOS-LQO audio","MSE","AVG Absolute Error"
"01_sopranoA",".m4a","224.349609375","14.2314453125","40","15.764358745625472","4.99444","4.6607","0.2682741851650006","0.0004032849146662838"
"01_sopranoA",".mp3","224.349609375","13.1044921875","40","17.120053655264922","4.95236","4.65205","0.2616451832278826","0.00039747425290122945"
"01_sopranoA",".opus","224.349609375","17.8408203125","40","12.575072527231923","4.98292","4.70529","0.2674485909620948","0.0004039224092531234"
"01_sopranoA",".m4a","224.349609375","16.82421875","48","13.334919897840724","4.99645","4.69382","0.26790251263534764","0.0004029196948294913"
"01_sopranoA",".mp3","224.349609375","15.6806640625","48","14.30740487015009","4.96932","4.66328","0.26808814718662516","0.0004061448882076743"
"01_sopranoA",".opus","224.349609375","20.505859375","48","10.940756262501191","4.98576","4.71558","0.26835219349045386","0.00040491002679294197"
"01_sopranoA",".m4a","224.349609375","21.9521484375","64","10.219938609368745","4.99648","4.71991","0.2676115623745013","0.00040257298408053144"
"01_sopranoA",".mp3","224.349609375","20.8583984375","64","10.755840629242941","4.9763","4.70733","0.26878743503374625","0.0004062761004858011"
"01_sopranoA",".opus","224.349609375","27.0244140625","64","8.30173815632566","4.99631","4.72901","0.2672406599385148","0.00040292065657625433"
"01_sopranoA",".m4a","224.349609375","3.873046875","8","57.92586989409985","2.49826","3.81849","0.27115876540183254","0.0003811531803049049"
"01_sopranoA",".opus","224.349609375","2.9453125","8","76.17175066312997","2.80815","2.878","0.22516838244158002","0.0003490635791515745"
"01_sopranoA",".m4a","224.349609375","27.0625","80","8.290054849884527","4.99702","4.72336","0.26778688286720925","0.0004028642475399409"
"01_sopranoA",".mp3","224.349609375","26.064453125","80","8.607493443237168","4.99286","4.71817","0.2672995601500203","0.0004036223859082413"
"01_sopranoA",".opus","224.349609375","31.7216796875","80","7.072437890588923","4.99728","4.72998","0.2674587231502112","0.00040295702862591957"
"01_sopranoA",".m4a","224.349609375","32.1943359375","96","6.968604968604969","4.99778","4.72982","0.2684043764438799","0.0004036942485930335"
"01_sopranoA",".mp3","224.349609375","31.267578125","96","7.175151477294022","4.99891","4.72836","0.2671313275638573","0.00040242192383459284"
"01_sopranoA",".opus","224.349609375","36.08984375","96","6.216419525922719","4.99782","4.73096","0.26839556529436276","0.0004041771622388588"
"02_sopranoB",".m4a","198.64453125","33.0205078125","112","6.015792742436341","4.99871","4.67711","0.1507226082280615","0.00034198333003429706"
"02_sopranoB",".mp3","198.64453125","32.54296875","112","6.10406913935902","4.99933","4.67374","0.15104255392953742","0.000343044037440081"
"02_sopranoB",".opus","198.64453125","36.91015625","112","5.381839348079162","4.99809","4.69135","0.15089805397508485","0.0003428528526562834"
"02_sopranoB",".m4a","198.64453125","37.4658203125","128","5.302020070376646","4.99937","4.6923","0.1509150994512801","0.00034238057797004876"
"02_sopranoB",".mp3","198.64453125","37.185546875","128","5.341982246966753","4.99951","4.68282","0.15098401719912985","0.00034289871067235723"
"02_sopranoB",".opus","198.64453125","41.31640625","128","4.807885033563393","4.99833","4.69155","0.1512057211925745","0.00034338209035313593"
"02_sopranoB",".m4a","198.64453125","5.859375","16","33.902","3.71921","3.60771","0.15298507147213725","0.0003251518517425651"
"02_sopranoB",".opus","198.64453125","5.705078125","16","34.818897637795274","4.76873","4.23732","0.1499646561007908","0.00035499099094906815"
"02_sopranoB",".m4a","198.64453125","46.2724609375","160","4.29293206424245","4.99941","4.72949","0.15090294302117785","0.0003423865275466926"
"02_sopranoB",".mp3","198.64453125","46.4716796875","160","4.274528757854036","4.99976","4.69026","0.15083606173569453","0.00034250595565297505"
"02_sopranoB",".opus","198.64453125","49.9638671875","160","3.975763735511991","4.99889","4.69239","0.1510543862595818","0.00034297350651062467"
"02_sopranoB",".m4a","198.64453125","55.216796875","192","3.597538113260939","4.9998","4.73067","0.15087703353788692","0.00034239858066780214"
"02_sopranoB",".mp3","198.64453125","55.7568359375","192","3.5626937560206673","4.99987","4.69044","0.15086262291863486","0.0003425505709925681"
"02_sopranoB",".opus","198.64453125","58.5458984375","192","3.3929709262564427","4.99907","4.69264","0.15099622722675804","0.00034287128327013106"
"02_sopranoB",".m4a","198.64453125","63.0771484375","224","3.149231317056556","4.99984","4.72617","0.1508690202064563","0.00034242785477829043"
"02_sopranoB",".mp3","198.64453125","65.0439453125","224","3.0540049545829895","4.99993","4.69203","0.15081897656343282","0.0003424585311898716"
"02_sopranoB",".opus","198.64453125","67.103515625","224","2.960270105073202","4.9993","4.69302","0.15096460972473608","0.00034278223860500346"
"02_sopranoB",".m4a","198.64453125","8.119140625","24","24.466201587683425","3.8035","3.63102","0.15090747847408317","0.0003383683266679618"
"02_sopranoB",".opus","198.64453125","10.9248046875","24","18.182890855457227","4.97023","4.52519","0.15076683848520148","0.00034467081560613443"
"02_sopranoB",".m4a","198.64453125","65.216796875","256","3.045910574705759","4.99985","4.72762","0.15086868913469917","0.00034242723612680097"
"02_sopranoB",".mp3","198.64453125","74.328125","256","2.6725352112676055","4.99994","4.69266","0.1508364968658665","0.00034248638788010615"
"02_sopranoB",".opus","198.64453125","75.625","256","2.6267045454545452","4.99944","4.69322","0.15095219055475603","0.0003427402981794322"
"02_sopranoB",".m4a","198.64453125","10.4326171875","32","19.040718899185624","4.98673","4.16867","0.15138981527169165","0.0003437058723661387"
"02_sopranoB",".mp3","198.64453125","9.4052734375","32","21.12054822967501","4.70316","4.00455","0.14759973281656763","0.0003443376853383787"
"02_sopranoB",".opus","198.64453125","13.63671875","32","14.566886279003151","4.97674","4.591","0.15102207895550845","0.000344579590906813"
"02_sopranoB",".m4a","198.64453125","65.3876953125","320","3.0379497289305077","4.99985","4.72756","0.15086874841595938","0.00034242680751133276"
"02_sopranoB",".mp3","198.64453125","92.8994140625","320","2.138275394464359","4.99996","4.69291","0.15087134905400384","0.00034255314106266686"
"02_sopranoB",".m4a","198.64453125","12.6474609375","40","15.706277507528377","4.99327","4.39026","0.15131202163607216","0.00034315891047575006"
"02_sopranoB",".mp3","198.64453125","11.701171875","40","16.976464697045568","4.95378","4.18796","0.15015602121526037","0.0003461098548982223"
"02_sopranoB",".opus","198.64453125","16.197265625","40","12.264078138188834","4.98708","4.62027","0.15094071621624633","0.0003440896236048038"
"02_sopranoB",".m4a","198.64453125","14.955078125","48","13.282747812459188","4.9956","4.41131","0.1502473309955186","0.0003408425323707197"
"02_sopranoB",".mp3","198.64453125","13.9970703125","48","14.191864927091327","4.96001","4.38574","0.15035001116978006","0.0003453830337142324"
"02_sopranoB",".opus","198.64453125","18.5322265625","48","10.718870211308426","4.98758","4.67295","0.15140224523214774","0.00034454775954767005"
"02_sopranoB",".m4a","198.64453125","19.578125","64","10.146249002394255","4.99547","4.49155","0.15019257202125724","0.0003407382223726676"
"02_sopranoB",".mp3","198.64453125","18.6142578125","64","10.671633177692671","4.98498","4.47383","0.15075604666252038","0.0003459574230776188"
"02_sopranoB",".opus","198.64453125","24.91796875","64","7.971939175419345","4.99611","4.68705","0.15069749198274712","0.00034280772598076415"
"02_sopranoB",".m4a","198.64453125","3.5556640625","8","55.86706948640484","2.33733","3.45171","0.15566686359681536","0.0003087488147942928"
"02_sopranoB",".opus","198.64453125","2.6103515625","8","76.09876543209876","3.60396","3.10124","0.14722179581423447","0.000356336477641608"
"02_sopranoB",".m4a","198.64453125","23.9951171875","80","8.278539741972244","4.99404","4.52436","0.15054001180968093","0.00034138120437019105"
"02_sopranoB",".mp3","198.64453125","23.2578125","80","8.540980853207927","4.98894","4.59627","0.1505903652959814","0.00034312956939558175"
"02_sopranoB",".opus","198.64453125","28.869140625","80","6.880860564237873","4.99684","4.68951","0.15067208766963963","0.00034253471152341535"
"02_sopranoB",".m4a","198.64453125","28.533203125","96","6.961872818125813","4.99613","4.675","0.15060998245548232","0.00034177935518649345"
"02_sopranoB",".mp3","198.64453125","27.900390625","96","7.11977598879944","4.99881","4.67573","0.15074343412186383","0.00034254873539850373"
"02_sopranoB",".opus","198.64453125","32.4951171875","96","6.113057851239669","4.99761","4.69015","0.1509930900972622","0.0003431093290206482"
"03_mezzosoprano",".m4a","366.880859375","60.150390625","112","6.099392797999805","4.99814","4.71779","0.15908888583276595","0.00037120775290074107"
"03_mezzosoprano",".mp3","366.880859375","58.9716796875","112","6.221305910212463","4.99862","4.71967","0.1590722123014664","0.0003714784737183665"
"03_mezzosoprano",".opus","366.880859375","63.8515625","112","5.74583996084669","4.99581","4.72449","0.15892204999511939","0.0003711430535278556"
"03_mezzosoprano",".m4a","366.880859375","68.404296875","128","5.363418325100648","4.99857","4.72333","0.159060355824248","0.0003711878595344115"
"03_mezzosoprano",".mp3","366.880859375","67.3896484375","128","5.4441723303432985","4.9989","4.72031","0.1590863836111307","0.00037149452657735067"
"03_mezzosoprano",".opus","366.880859375","71.8427734375","128","5.106719045224081","4.99725","4.72451","0.1589717267613128","0.00037127135639520664"
"03_mezzosoprano",".m4a","366.880859375","10.1025390625","16","36.31570807153214","3.55591","3.39667","0.16081709987241757","0.0003658779152740677"
"03_mezzosoprano",".opus","366.880859375","8.7744140625","16","41.81257651641625","4.12701","4.22378","0.15166842081036805","0.0003573786392250203"
"03_mezzosoprano",".m4a","366.880859375","84.931640625","160","4.319719443486259","4.99925","4.73086","0.15907712885081293","0.0003712963258605054"
"03_mezzosoprano",".mp3","366.880859375","84.2275390625","160","4.355830212524203","4.99949","4.72432","0.1589657051378363","0.00037122856074758013"
"03_mezzosoprano",".opus","366.880859375","87.802734375","160","4.178467356245134","4.9982","4.72621","0.15916358032446745","0.00037165292305864215"
"03_mezzosoprano",".m4a","366.880859375","101.35546875","192","3.6197440937295258","4.99964","4.73138","0.1591025371528269","0.0003713992704404592"
"03_mezzosoprano",".mp3","366.880859375","101.0634765625","192","3.6302022437167234","4.99976","4.72601","0.1590481442296266","0.0003714164940934366"
"03_mezzosoprano",".opus","366.880859375","103.69140625","192","3.5381992842343193","4.99864","4.72659","0.15897328293259794","0.000371262669127105"
"03_mezzosoprano",".m4a","366.880859375","116.1455078125","224","3.1588036961987003","4.99983","4.73161","0.15909194759684606","0.00037142684904660164"
"03_mezzosoprano",".mp3","366.880859375","117.900390625","224","3.1117866313260993","4.99988","4.72656","0.159109479339039","0.0003715390037495081"
"03_mezzosoprano",".opus","366.880859375","119.669921875","224","3.0657733674984904","4.99886","4.72666","0.15901578133681216","0.0003713532267682308"
"03_mezzosoprano",".m4a","366.880859375","14.322265625","24","25.616118914496113","4.21099","3.4171","0.15873026493855147","0.00036719176598270175"
"03_mezzosoprano",".opus","366.880859375","18.1455078125","24","20.21882568214843","4.94773","4.50622","0.15860064725559003","0.00036965420235639924"
"03_mezzosoprano",".m4a","366.880859375","119.5185546875","256","3.0696560909246897","4.99982","4.73174","0.15909198237282962","0.00037142693006301006"
"03_mezzosoprano",".mp3","366.880859375","134.736328125","256","2.722954265420019","4.99992","4.72669","0.15904128695617578","0.000371396322288336"
"03_mezzosoprano",".opus","366.880859375","135.513671875","256","2.707334649698053","4.99908","4.72664","0.15901498744312567","0.00037134801440233167"
"03_mezzosoprano",".m4a","366.880859375","18.484375","32","19.848161453930686","4.97103","3.74921","0.15900872033385638","0.00037062298171906805"
"03_mezzosoprano",".mp3","366.880859375","16.9560546875","32","21.637159477048897","4.8704","3.69141","0.1556156013725864","0.0003642180627482235"
"03_mezzosoprano",".opus","366.880859375","22.2861328125","32","16.462293501599405","4.96746","4.5471","0.1591783160691146","0.00037111455041586325"
"03_mezzosoprano",".m4a","366.880859375","119.7705078125","320","3.0631986628072894","4.99982","4.7318","0.15909203731596555","0.00037142701301380945"
"03_mezzosoprano",".mp3","366.880859375","168.41015625","320","2.1784960452763666","4.99995","4.72686","0.15910238828356177","0.0003715274957722996"
"03_mezzosoprano",".m4a","366.880859375","22.689453125","40","16.169665145906862","4.97635","4.63192","0.15931778722930431","0.0003713205744383867"
"03_mezzosoprano",".mp3","366.880859375","21.1396484375","40","17.35510694322539","4.92965","4.01707","0.15807684630587063","0.0003700398776871108"
"03_mezzosoprano",".opus","366.880859375","26.3740234375","40","13.910689821157478","4.97461","4.67703","0.15921286463608128","0.0003712800468073315"
"03_mezzosoprano",".m4a","366.880859375","26.8642578125","48","13.656839579773893","4.98607","4.65012","0.15924650073778945","0.00037121195866394346"
"03_mezzosoprano",".mp3","366.880859375","25.3232421875","48","14.48791022328487","4.95583","4.45252","0.1573034598812979","0.0003679545055299268"
"03_mezzosoprano",".opus","366.880859375","30.376953125","48","12.077605606635375","4.97892","4.69516","0.15945682567972497","0.00037188567701437985"
"03_mezzosoprano",".m4a","366.880859375","35.306640625","64","10.391270675443934","4.9944","4.6766","0.15891455803686894","0.00037068802195428224"
"03_mezzosoprano",".mp3","366.880859375","33.7158203125","64","10.881564083997104","4.98173","4.66313","0.15654777093708924","0.0003663663411568856"
"03_mezzosoprano",".opus","366.880859375","40.9892578125","64","8.95065875681986","4.98809","4.70849","0.1588151120864106","0.0003709222744019835"
"03_mezzosoprano",".m4a","366.880859375","5.849609375","8","62.71886477462437","2.11395","3.10192","0.17551308440856747","0.00033599577471153"
"03_mezzosoprano",".opus","366.880859375","4.6357421875","8","79.14177375184327","2.77498","2.66783","0.13907675079885845","0.00031944153571185417"
"03_mezzosoprano",".m4a","366.880859375","43.685546875","80","8.398220592837662","4.99629","4.69559","0.15911863305121304","0.000371182454095448"
"03_mezzosoprano",".mp3","366.880859375","42.1357421875","80","8.707117528449254","4.99322","4.68423","0.15923140135660477","0.00037199151985427764"
"03_mezzosoprano",".opus","366.880859375","48.5048828125","80","7.5637923050594935","4.99383","4.71995","0.15899795599504798","0.00037126158069551875"
"03_mezzosoprano",".m4a","366.880859375","51.830078125","96","7.078531861174963","4.9979","4.71712","0.1592194721669544","0.0003714193765085102"
"03_mezzosoprano",".mp3","366.880859375","50.5537109375","96","7.2572488264724635","4.99729","4.71393","0.15916580813127326","0.0003717310146477291"
"03_mezzosoprano",".opus","366.880859375","55.755859375","96","6.580131012015273","4.9938","4.72307","0.15907198186864022","0.0003714051033409001"
"04_baritone",".m4a","158.7734375","26.6982421875","112","5.946962215150518","4.99334","4.72711","0.14853899860264344","0.0006860254198515315"
"04_baritone",".mp3","158.7734375","26.1142578125","112","6.079952133428069","4.99604","4.7259","0.1488263905718707","0.0006880799863646098"
"04_baritone",".opus","158.7734375","29.775390625","112","5.332371269268613","4.99751","4.73017","0.14943108777205089","0.000690679787408406"
