"Sample","Original size (KB)","Compressed size (KB)","q","qxy","Rate","MOS-LQO speech","MOS-LQO audio","MSE","AVG Absolute Error"
"04_baritone","158.439453125","2.279296875","0.10","0.40","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","0.50","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","0.60","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","0.70","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","0.80","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","0.90","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","2.279296875","0.10","1.00","69.51242502142244","1.60008","2.31964","0.11047997490127723","0.0009524160387975279"
"04_baritone","158.439453125","1.701171875","0.20","0.00","93.13547646383468","2.76749","1.98868","0.03539640810326672","0.00029774739476542516"
"04_baritone","158.439453125","6.748046875","0.20","0.10","23.479305354558612","1.91061","2.20002","0.01976615434762319","0.000367477301674156"
"04_baritone","158.439453125","4.748046875","0.20","0.20","33.36939531057178","1.82858","2.18907","0.047935074861274386","0.0004151041854693788"
"04_baritone","158.439453125","3.748046875","0.20","0.30","42.2725377800938","1.66106","2.16149","0.08373617426183308","0.0006732483760389242"
"04_baritone","158.439453125","3.748046875","0.20","0.40","42.2725377800938","1.66106","2.16149","0.08373617426183308","0.0006732483760389242"
"04_baritone","158.439453125","3.248046875","0.20","0.50","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","3.248046875","0.20","0.60","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","3.248046875","0.20","0.70","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","3.248046875","0.20","0.80","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","3.248046875","0.20","0.90","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","3.248046875","0.20","1.00","48.779915814792545","1.59979","2.28927","0.11088685319996786","0.0009556603087486864"
"04_baritone","158.439453125","1.904296875","0.30","0.00","83.20102564102564","3.9165","2.38478","0.034612754638149626","0.0002923235565856982"
"04_baritone","158.439453125","11.638671875","0.30","0.10","13.61319013257258","2.2714","2.81787","0.009341164963291553","0.0002456681093621445"
"04_baritone","158.439453125","7.185546875","0.30","0.20","22.049741777656973","1.85395","2.47055","0.03993011605567954","0.0004213550803504374"
"04_baritone","158.439453125","5.701171875","0.30","0.30","27.79068174032203","1.67502","2.14911","0.07037069211843394","0.0005003158948989961"
"04_baritone","158.439453125","4.958984375","0.30","0.40","31.94998030720756","1.65931","2.16044","0.08339794685822925","0.0006700794694630976"
"04_baritone","158.439453125","4.216796875","0.30","0.50","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","4.216796875","0.30","0.60","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","4.216796875","0.30","0.70","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","4.216796875","0.30","0.80","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","4.216796875","0.30","0.90","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","4.216796875","0.30","1.00","37.57341361741547","1.59817","2.2889","0.10896076368324756","0.0009421065685555385"
"04_baritone","158.439453125","2.107421875","0.40","0.00","75.18164967562558","3.94338","2.8005","0.032896241098071356","0.0002866591601655958"
"04_baritone","158.439453125","18.966796875","0.40","0.10","8.353516630625064","2.3002","2.79057","0.004388834148824139","0.0001963301594332238"
"04_baritone","158.439453125","11.091796875","0.40","0.20","14.284381053002289","1.99638","2.27858","0.026219736009596248","0.00038828975902359386"
"04_baritone","158.439453125","8.138671875","0.40","0.30","19.46748260139189","1.82814","2.17023","0.042537366696541346","0.00039735097186970405"
"04_baritone","158.439453125","7.154296875","0.40","0.40","22.146055146055147","1.67375","2.14649","0.0685117198766077","0.0004931763654066701"
"04_baritone","158.439453125","6.169921875","0.40","0.50","25.679328901551123","1.6578","2.1604","0.08230180702714325","0.0006598783698756863"
